round,train_loss,train_accuracy,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,test_loss,test_accuracy,test_precision,test_recall,test_f1_score,time_seconds,accuracy,loss,precision,recall,f1_score
18,0.37462453677344393,0.8761562906066281,0.30462511249966695,0.9340625481435835,0.9368782875273443,0.9340625481435835,0.9346844869604546,0.7444973038143832,0.7535155810552369,0.7648337867630485,0.7535155810552369,0.7539585082950009,4.197787523269653,,,,,
19,0.3597158613989748,0.8801301646046102,0.3196558416936563,0.9294407641349561,0.9342550159928871,0.9294407641349561,0.93043771499517,0.7383030166654407,0.7572280346495669,0.7690239961275901,0.7572280346495669,0.7565005089016401,4.2000133991241455,,,,,
20,0.34335179086769163,0.8867284601035808,0.3080843214425995,0.9294407641349561,0.9324745563517354,0.9294407641349561,0.929366259163513,0.7355843671315807,0.7640341995725053,0.7698488872248475,0.7640341995725053,0.7603253481445881,4.280976295471191,,,,,
21,0.3267620919622626,0.8922457303701277,0.3259071184543483,0.9280542289323679,0.9335547173174993,0.9280542289323679,0.9293572785667732,0.7168432734910865,0.7679154010574868,0.7713492142846464,0.7679154010574868,0.7661341451192266,4.245013475418091,,,,,
22,0.3163123161712472,0.8969902227616788,0.3097138056042859,0.9295948236019104,0.9342241417856045,0.9295948236019104,0.9307632024693879,0.6993798186143615,0.7726403419957251,0.7723037872563642,0.7726403419957251,0.7704600148006266,4.252100944519043,,,,,
23,0.2968332760641261,0.9029118931577947,0.30167025036133044,0.9352950238792174,0.940719168950394,0.9352950238792174,0.9367197901537592,0.6922099674790042,0.776915288558893,0.7788698083617605,0.776915288558893,0.7759854047947436,4.212180137634277,,,,,
24,0.29161801323459363,0.9047842938681898,0.314892494587589,0.9317516561392698,0.9362429966221059,0.9317516561392698,0.9328661104189964,0.6985519911336582,0.7768590392620093,0.7788301531374643,0.7768590392620093,0.775566317555541,4.205593109130859,,,,,
25,0.2810619870396568,0.9087760952852564,0.31372963518542474,0.9300570020027731,0.9380860677700618,0.9300570020027731,0.93211851512705,0.6908820725852532,0.777702778715266,0.784641402065733,0.777702778715266,0.7780640868788226,4.2005088329315186,,,,,
26,0.26107032086964177,0.9175342259189898,0.3277746142977064,0.9266676937297796,0.9346169168579043,0.9266676937297796,0.928552923468343,0.692294734503853,0.777477781527731,0.7842629466263952,0.777477781527731,0.7790194265320257,4.237451553344727,,,,,
27,0.24860412576934304,0.9194820967820003,0.3142717813852296,0.93067323987059,0.9367603650798287,0.93067323987059,0.9322515365405019,0.6882738180417475,0.7823152210597367,0.7874960813646233,0.7823152210597367,0.781805264120522,4.336063385009766,,,,,
28,0.23843101250488466,0.9241502254424144,0.29770600104291567,0.9406871052226159,0.9437403133666487,0.9406871052226159,0.941469658996943,0.6859842908035074,0.7832152098098774,0.7858203274000389,0.7832152098098774,0.7819631388129085,4.353191137313843,,,,,
29,0.228935155211534,0.9265812802746265,0.31152685608946107,0.9328300724079495,0.9383193108301906,0.9328300724079495,0.9340710746073622,0.6816398402021577,0.7859151760602993,0.7935273009711532,0.7859151760602993,0.7863732400704315,4.207966327667236,,,,,
30,0.22725357573042482,0.9277003384428649,0.351320927728216,0.9181944230472963,0.9351643248800411,0.9181944230472963,0.922715433307539,0.7028874696367221,0.7813027337158286,0.7942195842624907,0.7813027337158286,0.7818271244485123,4.200646877288818,,,,,
31,0.20923345518057962,0.9345866827014367,0.3399920902034017,0.9209674934524726,0.9358728236231869,0.9209674934524726,0.9249479252518685,0.6902634341398393,0.7864776690291372,0.8004161490560815,0.7864776690291372,0.7882995008190494,4.19032096862793,,,,,
32,0.19580265624884624,0.938791825990476,0.35076924440875806,0.9158835310429826,0.9366045287929504,0.9158835310429826,0.9210895471822425,0.6982280948470797,0.7855776802789965,0.7993935825611412,0.7855776802789965,0.7857032082113222,4.187665700912476,,,,,
33,0.19563028925382958,0.9392558724863449,0.31440685813644786,0.9359112617470343,0.9411283360796562,0.9359112617470343,0.9369071484513124,0.6832913962093404,0.7918776015299809,0.8012971517054814,0.7918776015299809,0.7915592292830747,4.178340435028076,,,,,
34,0.18160442784436906,0.9438461667343055,0.33135185145189466,0.9286704668001848,0.9360370013253412,0.9286704668001848,0.9304034059818571,0.6838166972611589,0.7909213634829565,0.7994429370746423,0.7909213634829565,0.792655389805972,4.189293622970581,,,,,
35,0.1761006324336235,0.9450614707557813,0.33021609484460684,0.9288245262671391,0.9357811629297592,0.9288245262671391,0.9303885411789597,0.6804669376419532,0.7925525930925863,0.800571921105374,0.7925525930925863,0.7938336752065006,4.194849252700806,,,,,
36,0.16537386123459127,0.9493050565374578,0.32170169334844306,0.9317516561392698,0.9383158015962325,0.9317516561392698,0.9334027610244703,0.6717057350060309,0.7979525255934301,0.8011738326279016,0.7979525255934301,0.7981907732292453,4.185912609100342,,,,,
37,0.15816719400108686,0.9522562485339726,0.3183212997393255,0.9351409644122631,0.9402945598176131,0.9351409644122631,0.9361790325311539,0.6800713590621305,0.7964900438744515,0.8067888436337967,0.7964900438744515,0.7984890665795871,4.189800977706909,,,,,
38,0.15154813856036728,0.955401533231813,0.3136770821209039,0.9359112617470343,0.9409937499261545,0.9359112617470343,0.9369508366967423,0.6783132923911347,0.7985150185622679,0.8063796053434348,0.7985150185622679,0.7983593291956278,4.187641620635986,,,,,
39,0.14790331236136603,0.9557672488578948,0.3231427413328938,0.9340625481435835,0.9408388107134982,0.9340625481435835,0.93574173185289,0.6699827603232218,0.8011587355158061,0.8039076312211682,0.8011587355158061,0.8010835050698638,4.186141014099121,,,,,
40,0.14326874159726127,0.9596064345100025,0.3369853408903026,0.9286704668001848,0.9420753703430584,0.9286704668001848,0.9321681051289935,0.6727951107256886,0.8004274946563168,0.8085672680580028,0.8004274946563168,0.8009218528948153,4.189857244491577,,,,,
41,0.13536836005869485,0.9606100162705756,0.3670036550792041,0.9251270990602373,0.9400362528081556,0.9251270990602373,0.9289743457632265,0.6977890702881256,0.7965462931713354,0.8097039166981659,0.7965462931713354,0.7992056778927487,4.183303117752075,,,,,
42,0.12780818535234156,0.9641963192011408,0.3292895816467407,0.9340625481435835,0.9412686256548326,0.9340625481435835,0.9358981288563937,0.6770800153883789,0.8035212059849252,0.8070232103103867,0.8035212059849252,0.8037371984777123,4.190788269042969,,,,,
43,0.12481800593989778,0.964119881005127,0.3447817768003408,0.9288245262671391,0.9412917825447136,0.9288245262671391,0.9319923360275904,0.6733254387510388,0.8048149398132524,0.8135656642258163,0.8048149398132524,0.8070596124411763,4.201319694519043,,,,,
44,0.11775075871206478,0.9657406835131038,0.3328851657919442,0.9345247265444462,0.9416558296319446,0.9345247265444462,0.9362737752644568,0.6699999331328287,0.8070086623917201,0.8093613253962173,0.8070086623917201,0.8071828689840433,4.187488079071045,,,,,
45,0.11109747121714819,0.9690571257302212,0.3315878710565316,0.9360653212139886,0.9419221884959882,0.9360653212139886,0.9374314136410321,0.6801905516014953,0.8056024299696254,0.8136714585457996,0.8056024299696254,0.8071949781698446,4.190624952316284,,,,,
46,0.1078404424201765,0.9711993499216257,0.32643472397204376,0.9389924510861193,0.9435881318979227,0.9389924510861193,0.9400227651477613,0.6850464071716792,0.8052086848914388,0.8122406744755695,0.8052086848914388,0.8061147679171092,4.188982248306274,,,,,
47,0.10151960695450693,0.971218412930081,0.342897152293722,0.934370667077492,0.9419833349630193,0.934370667077492,0.9361945928790114,0.6856631583646602,0.8049836877039037,0.8141187942330493,0.8049836877039037,0.8068703340784734,4.190342903137207,,,,,
48,0.09794397219588481,0.9739374234407986,0.3570973862899762,0.9322138345401325,0.9432700529133528,0.9322138345401325,0.9349852418414826,0.6838237125246741,0.8065586680166498,0.8131341037566264,0.8065586680166498,0.8080379165356817,4.195893287658691,,,,,
49,0.09229308033114611,0.9760407397340858,0.34135540706904566,0.9368356185487599,0.9413816975580508,0.9368356185487599,0.9377890994637963,0.7141105933027925,0.8038024524693441,0.8145457902611947,0.8038024524693441,0.8047706806576526,4.360532760620117,,,,,
50,0.08861526927593935,0.9764659900291528,0.35741867751980433,0.934370667077492,0.9417662480549727,0.934370667077492,0.9361963751886151,0.6879709004041569,0.8085273934075824,0.8146005477605207,0.8085273934075824,0.810196784140417,4.347120761871338,,,,,

