round,train_loss,train_accuracy,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,test_loss,test_accuracy,test_precision,test_recall,test_f1_score,time_seconds,accuracy,loss,precision,recall,f1_score
1,0.35395666220071936,0.519212775938909,0.24713568610029144,0.7967955630873517,0.8228210828388909,0.7967955630873517,0.7969820963909511,0.35196001311565683,0.5721115986050175,0.5727934444675236,0.5721115986050175,0.5527324130941333,15.278364896774292,,,,,
2,0.20534087207423815,0.7743424379056009,0.12173928357827206,0.9044831304883685,0.9076094880569276,0.9044831304883685,0.9039137022314445,0.24534594527861575,0.6848914388570143,0.6869435694788028,0.6848914388570143,0.6759205653295038,15.006397724151611,,,,,
3,0.14273488758733988,0.8603958180525201,0.09307141629128184,0.9334463102757664,0.9349690136706313,0.9334463102757664,0.9333838170406141,0.2108425836147239,0.7316908538643268,0.7315802102775668,0.7316908538643268,0.7259428885065342,14.992971658706665,,,,,
4,0.11134306826707363,0.9032401343346379,0.07883895453260191,0.9486981975042367,0.9501228050639585,0.9486981975042367,0.9488974020886296,0.19259328550107702,0.7562717966025425,0.7587240591761556,0.7562717966025425,0.7535194629966548,14.968180656433105,,,,,
5,0.09225869484446562,0.9262727164414726,0.07062429851063079,0.9537821599137267,0.9549280302534434,0.9537821599137267,0.9538390922481517,0.181557713660055,0.7749465631679604,0.7756611671424614,0.7749465631679604,0.7717597111333722,14.980472803115845,,,,,
6,0.0783290970846307,0.9440582240871537,0.0652744954024638,0.9564011708519489,0.9576181481964186,0.9564011708519489,0.9566005173413401,0.17302252253667752,0.7882213972325346,0.7880012080736328,0.7882213972325346,0.785474948589932,14.98203444480896,,,,,
7,0.067054420965408,0.9566737284191481,0.06136793871999172,0.9560930519180404,0.9574076554526324,0.9560930519180404,0.9562504399311488,0.16705927869502196,0.7961525480931488,0.7947736527402467,0.7961525480931488,0.7927401383419741,14.952589273452759,,,,,
8,0.05775597594778128,0.9655286261602558,0.05759764006675584,0.9582498844553998,0.9595309314700364,0.9582498844553998,0.9584347498475543,0.16230048931735294,0.8039149510631117,0.8026606171503781,0.8039149510631117,0.8007623342856421,15.015345335006714,,,,,
9,0.04989221472150945,0.9740163375939653,0.05521495910821977,0.959020181790171,0.9602598342608126,0.959020181790171,0.9591584107150305,0.15792518145711634,0.8093711328608393,0.8075487449003446,0.8093711328608393,0.8060749574455985,14.99609088897705,,,,,
10,0.04313681864494968,0.9793785347546196,0.05348306591963294,0.9587120628562625,0.9598855008221602,0.9587120628562625,0.9588241396084752,0.15483502214524084,0.8120710991112611,0.8106393568006283,0.8120710991112611,0.8091385666630316,14.950162172317505,,,,,
11,0.03773160205025298,0.9841630334012205,0.05247299679391576,0.9600985980588507,0.9612713356367496,0.9600985980588507,0.9602065682591001,0.15180284979943148,0.8174710316121049,0.8169734600435281,0.8174710316121049,0.8151585451734501,14.985144853591919,,,,,
12,0.03250029654818214,0.9879246452679432,0.05106843568291673,0.9611770143275304,0.9622957594839446,0.9611770143275304,0.9612834934589906,0.14853586294054516,0.8202834964562943,0.8196396543454364,0.8202834964562943,0.8181173961305443,14.99069881439209,,,,,
13,0.02837884722639422,0.9904516480938852,0.04905830268657569,0.9611770143275304,0.9623144774622089,0.9611770143275304,0.9612717142942638,0.14705013591636487,0.8231522105973675,0.8225909289293387,0.8231522105973675,0.8211715505147331,14.956150770187378,,,,,
14,0.024810532640067044,0.9924381848441637,0.04964079452697787,0.9613310737944847,0.9625769609951601,0.9613310737944847,0.9614665330575269,0.1453669420014432,0.8212397345033187,0.8209984051262234,0.8212397345033187,0.819329650233876,14.98842191696167,,,,,
15,0.021690558646223233,0.9940393100084517,0.04851439901923311,0.9624094900631643,0.9634774943403767,0.9624094900631643,0.9625181744735166,0.14372972285925892,0.8240521993475082,0.8240439159483046,0.8240521993475082,0.8223338732922106,15.01081132888794,,,,,
16,0.01889387647870591,0.9956020485287601,0.04814775270715349,0.9627176089970728,0.9638565646012525,0.9627176089970728,0.96282946630687,0.1423504061117686,0.8254021824727191,0.8248121417869412,0.8254021824727191,0.8235981570068974,14.989177942276001,,,,,
17,0.01717932144384735,0.9957561908236933,0.04728385796441886,0.9631797873979356,0.9643663083435265,0.9631797873979356,0.9632808395013716,0.1417479881226165,0.8270896613792328,0.8257059255108739,0.8270896613792328,0.8250325210720031,15.004238605499268,,,,,
18,0.015004025013163586,0.9965664617641474,0.04799980791654375,0.9637960252657526,0.9649478910978162,0.9637960252657526,0.9639233859754511,0.14120642058672847,0.8260771740353245,0.825840575606728,0.8260771740353245,0.8246047805722051,15.010772228240967,,,,,
19,0.01350904187483932,0.9975695408868022,0.047562206032862556,0.9628716684640272,0.9640881616142313,0.9628716684640272,0.9629957970935838,0.1400667977274061,0.8280458994262572,0.8285520891632375,0.8280458994262572,0.826966100935229,14.947643995285034,,,,,
20,0.012215490758290967,0.9980903482349962,0.04714342013306765,0.9637960252657526,0.9649686601393703,0.9637960252657526,0.9638861441762856,0.1400039839049214,0.8281583980200248,0.8282946170385367,0.8281583980200248,0.8270361934733942,14.961787462234497,,,,,
21,0.011140698704338767,0.9981482819091305,0.04652281490501353,0.9631797873979356,0.9643655392246002,0.9631797873979356,0.9632897119807148,0.13987440262264336,0.8270334120823489,0.8271163915416948,0.8270334120823489,0.8257750209999741,14.952137470245361,,,,,
22,0.009705671364454823,0.9985147235677612,0.04689927222679235,0.9622554305962101,0.963627926945389,0.9622554305962101,0.9623943956784403,0.1393147751995731,0.8287771402857464,0.828723030385964,0.8287771402857464,0.8275482790364997,14.916757106781006,,,,,
23,0.009277060306849215,0.9988040754627061,0.04586061421954527,0.9637960252657526,0.9650764837760513,0.9637960252657526,0.9639448480363916,0.1382436584716895,0.831027112161098,0.8312998646745499,0.831027112161098,0.8300689622270807,14.943150997161865,,,,,
24,0.00866417628394867,0.999247755814776,0.04673287538980009,0.9634879063318441,0.9647739625675296,0.9634879063318441,0.9636329420648582,0.13843794990469654,0.8301833727078411,0.830362621136836,0.8301833727078411,0.8291834771039781,14.968240022659302,,,,,
25,0.007930604136947923,0.9991705915862138,0.046368320164488934,0.9630257279309814,0.9643501827023775,0.9630257279309814,0.9631791853546462,0.13838732405358753,0.8300708741140735,0.8302157204117094,0.8300708741140735,0.8289102419578921,14.957024097442627,,,,,
26,0.007224173768363593,0.9992670236016427,0.045402466097826256,0.9639500847327068,0.9652203265987469,0.9639500847327068,0.9640822735616182,0.13727737942580392,0.8327708403644954,0.8332391621802591,0.8327708403644954,0.8318768534231401,14.995750427246094,,,,,
27,0.0066950241688044365,0.9995756246672352,0.04460627930745324,0.9645663226005238,0.9657219192508362,0.9645663226005238,0.9646899113926244,0.13812522835747063,0.8323770952863089,0.8316911556324972,0.8323770952863089,0.8311256262516036,14.9990713596344,,,,,
28,0.006233924530115568,0.9995756805158926,0.044742998623587174,0.9639500847327068,0.9652052424691586,0.9639500847327068,0.9640526535497645,0.13654381797658083,0.8336708291146361,0.8336409467665935,0.8336708291146361,0.8327681748300507,14.954123497009277,,,,,
