round,train_loss,train_accuracy,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,test_loss,test_accuracy,test_precision,test_recall,test_f1_score,time_seconds,accuracy,loss,precision,recall,f1_score
22,0.0034772035844398107,0.9992646929197271,0.08655685950153838,0.9151132337082114,0.9268071682389672,0.9151132337082114,0.9145541568460543,0.1636847673032828,0.8090336370795365,0.8255824845948161,0.8090336370795365,0.8017195329287955,18.27331256866455,,,,,
23,0.0036365903598685667,0.9989093070162969,0.08503922536461843,0.9218918502541982,0.9297593050705489,0.9218918502541982,0.9220741286716203,0.16186469117411478,0.8122960962987963,0.8289144921264626,0.8122960962987963,0.809251147095152,18.27903652191162,,,,,
24,0.0033582539647406154,0.9990302991518081,0.07938738043893928,0.9328300724079495,0.9399854137645163,0.9328300724079495,0.9335319402877764,0.1565693735704203,0.8210147373157836,0.838256935107251,0.8210147373157836,0.8193058188078597,18.42884063720703,,,,,
25,0.0030927193199254592,0.9993954013065054,0.0802369904748153,0.93067323987059,0.936439280221561,0.93067323987059,0.931084152994507,0.15737321707646884,0.8274834064574192,0.83790615146554,0.8274834064574192,0.8256205023437706,18.380462408065796,,,,,
26,0.002945710595454087,0.99944612577216,0.08187638664398038,0.9277461099984594,0.9347215747630445,0.9277461099984594,0.928468299988166,0.16041844699517963,0.8201147485656429,0.8336431947791718,0.8201147485656429,0.8182741729378235,18.37275981903076,,,,,
27,0.002891366881319538,0.9994843064651701,0.07917433792211263,0.9288245262671391,0.9360741235313165,0.9288245262671391,0.9294167662159083,0.15768814314228435,0.820620992237597,0.8341528805089362,0.820620992237597,0.818216304255245,18.38906955718994,,,,,
28,0.0028475408691574344,0.9993307744951154,0.0782619942765338,0.931289477738407,0.936858087117361,0.931289477738407,0.9319309453992941,0.15870841911477707,0.8177522780965238,0.8321077998921008,0.8177522780965238,0.8155460095473119,18.325820922851562,,,,,
29,0.0027878529073620878,0.9992390062922716,0.0740501790517946,0.9417655214912957,0.9459142636363053,0.9417655214912957,0.942088002868037,0.15629443480168115,0.81769602879964,0.8348825725735975,0.81769602879964,0.8150797167914899,18.395509958267212,,,,,
30,0.002721595305309304,0.9994799797899763,0.07091070711268352,0.9420736404252041,0.9466311136277217,0.9420736404252041,0.9428001071034573,0.14989154857032974,0.8302396220047249,0.8405521597534016,0.8302396220047249,0.8286083760728022,18.291919946670532,,,,,
31,0.0024356165022670646,0.9996400526901474,0.0717335879972583,0.9466954244338315,0.9506890997211253,0.9466954244338315,0.9474880886651877,0.15333692011488262,0.8369895376307797,0.8439412318711756,0.8369895376307797,0.836644371471093,18.343339920043945,,,,,
32,0.002515107034830955,0.9997107510227918,0.07475386659021169,0.9359112617470343,0.9414415276933693,0.9359112617470343,0.9369124025634508,0.15677866870586643,0.8293958825514681,0.8425022034919759,0.8293958825514681,0.8293553419484382,18.267138481140137,,,,,
33,0.0024204600729621543,0.9997334639044003,0.07560588196069208,0.9389924510861193,0.9445296230536264,0.9389924510861193,0.9399157310414586,0.15021433237433393,0.8285521430982112,0.8395112684432897,0.8285521430982112,0.8278053222220237,18.234050750732422,,,,,
34,0.0022036377141245282,0.9997546444762676,0.07507205835555482,0.941303343090433,0.9459988691957681,0.941303343090433,0.9418343324802637,0.15270296673241504,0.8289458881763978,0.8375503431866627,0.8289458881763978,0.8273033122601858,18.29642605781555,,,,,
35,0.002373230536163086,0.9997023877008716,0.07407249136324418,0.9357572022800801,0.9427638236251987,0.9357572022800801,0.936863836327829,0.1567891286605388,0.8306896163797952,0.8443852101408247,0.8306896163797952,0.8306058775326238,18.362783670425415,,,,,
36,0.002274948184017635,0.999609984036664,0.07577749873402306,0.9342166076105377,0.9396393908511159,0.9342166076105377,0.9352421594136303,0.15301828214952978,0.8243334458319271,0.8358142381457274,0.8243334458319271,0.8224513072893038,18.390742778778076,,,,,
37,0.002238373613016062,0.9997692287671843,0.07327515720182456,0.9377599753504853,0.9426504254081542,0.9377599753504853,0.9385066875062186,0.1544741789986063,0.8315333558330521,0.8405708752980786,0.8315333558330521,0.8313555737414032,18.38882875442505,,,,,
38,0.0021773685457367013,0.9997546444762676,0.0718146235994998,0.9456170081651517,0.9523164465833045,0.9456170081651517,0.9470520253423074,0.15529354450230337,0.840083248959388,0.8529603000533944,0.840083248959388,0.841512761691265,18.396349668502808,,,,,
39,0.002068931311444304,0.9998315084270747,0.06782348867906957,0.9439223540286551,0.9486008656675843,0.9439223540286551,0.9447713779268593,0.1452623338415835,0.8368207897401283,0.8460072696740368,0.8368207897401283,0.8360879211675907,18.352990865707397,,,,,
40,0.0021259557123834583,0.9997840089896606,0.07137301381481684,0.9386843321522107,0.9448618661343335,0.9386843321522107,0.9398595641171684,0.15346235039699788,0.8348520643491957,0.8454256774375075,0.8348520643491957,0.8352184723184946,18.366413593292236,,,,,
41,0.001985616813115623,0.999722612850255,0.06941184348826636,0.940070867354799,0.946192799334468,0.940070867354799,0.941350157703754,0.1469878620962711,0.8352458094273821,0.8489066800346151,0.8352458094273821,0.8368302343232156,18.3778293132782,,,,,
42,0.0018776093747766742,0.9999431818181819,0.07449032755046647,0.9371437374826683,0.9435933807845478,0.9371437374826683,0.9384685059806565,0.15417524664128962,0.8255146810664866,0.8398048900415047,0.8255146810664866,0.8267451965510894,18.396071910858154,,,,,
43,0.0018502578164012156,0.9997673898242156,0.07023787446362527,0.9442304729625636,0.9496902736428146,0.9442304729625636,0.9453269228632479,0.15170543919882043,0.8364832939588255,0.8495554768365117,0.8364832939588255,0.8380677872889182,18.37498426437378,,,,,
44,0.0018176293107507308,0.9999313199907187,0.06716958787610766,0.9468494839007857,0.9526294102811833,0.9468494839007857,0.9480675311647457,0.14921945768663808,0.8382832714591067,0.8486754706212586,0.8382832714591067,0.8394287894983996,18.46636152267456,,,,,
45,0.0016468340011861651,0.9996721396669939,0.07285290471997105,0.9379140348174395,0.9456850939431596,0.9379140348174395,0.9395188240024401,0.15195651852798914,0.8318708516143548,0.8475969010192689,0.8318708516143548,0.8337764725890904,18.372832775115967,,,,,
46,0.0018997300555480727,0.999774869625651,0.06918123907602874,0.9493144353720536,0.9536818291480893,0.9493144353720536,0.9501219042453407,0.15180395353979007,0.8367082911463607,0.8464492695726469,0.8367082911463607,0.8358338760873375,18.478240728378296,,,,,
