round,train_loss,train_accuracy,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,test_loss,test_accuracy,test_precision,test_recall,test_f1_score,time_seconds,accuracy,loss,precision,recall,f1_score
1,0.2285633991903869,0.7079220481330541,0.4870536277821611,0.4769681096903405,0.47355073307473405,0.4769681096903405,0.4053214485096701,0.5317079972357165,0.3968387895151311,0.26674718170022393,0.3968387895151311,0.2861797607172284,25.036138772964478,,,,,
2,0.1480084114601216,0.8071642582904726,0.2439021493690331,0.7652133723617316,0.759027301779352,0.7652133723617316,0.7373638965504419,0.35146050141584295,0.5681178985262684,0.6095714488204574,0.5681178985262684,0.5238611163896943,24.900089979171753,,,,,
3,0.10453088897880314,0.8694832237100296,0.1760952038071479,0.801417347095979,0.8425796076094024,0.801417347095979,0.7862683893459249,0.2922360192691399,0.6263921700978737,0.659264475277804,0.6263921700978737,0.5880796665642003,24.390913724899292,,,,,
4,0.08275398637528439,0.9037817052847823,0.14445120390281346,0.8836851024495456,0.8917078479349465,0.8836851024495456,0.8820837935148604,0.26448892809124575,0.6902351220609743,0.7046194671935705,0.6902351220609743,0.6732625996999997,24.501953601837158,,,,,
5,0.06865395773445745,0.9267871943574427,0.1202819736290191,0.9009397627484209,0.91165140487639,0.9009397627484209,0.8996631651716663,0.23976874247902435,0.7113848576892788,0.7346137246209705,0.7113848576892788,0.6951691370348348,25.0341796875,,,,,
6,0.060687396582102635,0.9382131713479203,0.10911838380880154,0.9143429363734401,0.9202973307925563,0.9143429363734401,0.9141282742865777,0.22682980311132817,0.7388907638654517,0.7475061457644463,0.7388907638654517,0.7271926582948969,24.571022510528564,,,,,
7,0.05287816932607311,0.9473435953096944,0.09838543725094541,0.9225080881220151,0.9282420369285747,0.9225080881220151,0.9225538973794365,0.21556129164315677,0.7495218809764878,0.7577024407498933,0.7495218809764878,0.7388728051019328,24.540435791015625,,,,,
8,0.04663642451601967,0.956186242973807,0.09207038936740242,0.9274379910645509,0.9321042280745027,0.9274379910645509,0.9275900472044104,0.20750405656257434,0.7641466981662729,0.7712471311041452,0.7641466981662729,0.7550936681046457,24.478962659835815,,,,,
9,0.04196969019687756,0.9626241792375323,0.08668116387022862,0.9339084886766292,0.9384525807068472,0.9339084886766292,0.9344130122474066,0.20069914615178405,0.7708403644954438,0.7764218317980317,0.7708403644954438,0.7628902518398678,24.63362693786621,,,,,
10,0.03783959051570264,0.9674768603211422,0.08186291064650963,0.9365274996148514,0.9407963437795008,0.9365274996148514,0.937036014856774,0.19578644008346263,0.7801777477781527,0.7860851768090207,0.7801777477781527,0.7728400781625139,24.258713960647583,,,,,
11,0.03415829011495207,0.9719541733599035,0.07845397537941191,0.9391465105530735,0.9437042941876468,0.9391465105530735,0.939787789105698,0.18973060091732188,0.7847901901226235,0.7897836724708956,0.7847901901226235,0.7773181268353095,24.601794958114624,,,,,
12,0.03130948994215873,0.9749681422643292,0.07467334114670515,0.9414574025573872,0.9450049889558696,0.9414574025573872,0.9418631230939708,0.18816882593181944,0.7835527055911801,0.7871872429559819,0.7835527055911801,0.7752808076465623,24.2738778591156,,,,,
13,0.028867162930779827,0.9778353602424925,0.0738793488903546,0.9402249268217532,0.943619595297549,0.9402249268217532,0.9406019166821864,0.1833473317570702,0.7890651366857915,0.7900943882316216,0.7890651366857915,0.7818545885484365,24.287020444869995,,,,,
14,0.026269042110613254,0.980618625238678,0.06851752438001246,0.9457710676321059,0.9492691648583299,0.9457710676321059,0.9463672006360094,0.1793374377521276,0.7941838227022162,0.7984378560959607,0.7941838227022162,0.7879326118370823,24.57070302963257,,,,,
