round,train_loss,train_accuracy,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,test_loss,test_accuracy,test_precision,test_recall,test_f1_score,time_seconds,accuracy,loss,precision,recall,f1_score
1,0.09957141616443976,0.8729748375414723,0.35656363901914206,0.626713911569866,0.6535077328424073,0.626713911569866,0.5488235409900704,0.43677236147317944,0.48458769265384183,0.4886137879594035,0.48458769265384183,0.41036787020253335,39.017415285110474,,,,,
2,0.05904824622506634,0.9240179047341752,0.2008180165948311,0.7584347558157449,0.8269618211571093,0.7584347558157449,0.7305330638618132,0.2871822338831654,0.6481043986950163,0.7492910189553207,0.6481043986950163,0.6027838277751488,45.04477405548096,,,,,
3,0.03938456756585915,0.9519307453255212,0.15617688490097079,0.7884763518718225,0.8795968616407494,0.7884763518718225,0.7641827530450797,0.2504768318843756,0.6797165035437057,0.8025658947877915,0.6797165035437057,0.6330187402357523,48.552730560302734,,,,,
4,0.031530404509060125,0.9650173012334047,0.12250854984038306,0.8303805268833769,0.8898085092297398,0.8303805268833769,0.8197615274735615,0.21186198374125106,0.7259534255821802,0.8084112320176775,0.7259534255821802,0.6968592176407779,49.2238929271698,,,,,
5,0.0243269844380379,0.9759474234044843,0.11591052599830926,0.8482514250500693,0.8991654143309155,0.8482514250500693,0.8421881677746871,0.202440489775446,0.7443469456631792,0.8064790705665508,0.7443469456631792,0.7250081498540902,56.46845245361328,,,,,
6,0.02082864155368109,0.9809359947828364,0.11139243487409296,0.8501001386535203,0.8922043720618044,0.8501001386535203,0.8408126542628035,0.1961356078040172,0.7486218922263471,0.8064912976175493,0.7486218922263471,0.7266966543730019,56.94708299636841,,,,,
7,0.017890189808933213,0.9848964932951811,0.10470405752202282,0.8556462794638731,0.8979823236298914,0.8556462794638731,0.85071013322233,0.19048259694190836,0.7519406007424907,0.81546359787016,0.7519406007424907,0.7330373124849487,56.210041999816895,,,,,
8,0.017364321524007527,0.9853231987198332,0.08939664997533481,0.883993221383454,0.9156635066652566,0.883993221383454,0.8828499292489137,0.17547803985105617,0.7721903476206547,0.8240415173231819,0.7721903476206547,0.7585977931018163,56.01380109786987,,,,,
9,0.014970742976886373,0.9877036948121467,0.09674507096246805,0.8613464797411801,0.9043707818953413,0.8613464797411801,0.8585252472618372,0.18525402214546174,0.7552593092586343,0.8246043310147917,0.7552593092586343,0.7401274101474486,56.61891174316406,,,,,
10,0.01474634967809682,0.9890019982119496,0.09186082599393908,0.8812201509782777,0.9128496542274194,0.8812201509782777,0.8777625502212293,0.18024634652276425,0.7705028687141411,0.8234901574597051,0.7705028687141411,0.7532485122712747,56.17769193649292,,,,,
11,0.014977234323601145,0.9876564302361799,0.0867560180892674,0.8847635187182252,0.9178191345865403,0.8847635187182252,0.8832704342758548,0.171876646550652,0.774777815277309,0.8329399799896348,0.774777815277309,0.7622817004988267,56.108855962753296,,,,,
12,0.013326386947442087,0.9907149933952385,0.0858708896676081,0.8873825296564474,0.9216331178056142,0.8873825296564474,0.8872099178414957,0.17365952936806928,0.7712903588705141,0.8330040915785754,0.7712903588705141,0.7582043580003757,57.03312611579895,,,,,
13,0.013288648460438804,0.9886360562940457,0.08265222454430086,0.8900015405946695,0.9204879420314118,0.8900015405946695,0.8890465281738243,0.17073370752164008,0.7791652604342446,0.8374456416054977,0.7791652604342446,0.7679705304325803,56.884342670440674,,,,,
14,0.01199207413963452,0.9916636130417761,0.07905009673126966,0.902326297951009,0.9289183334302401,0.902326297951009,0.9016876361405496,0.16963060837733973,0.7837214534818315,0.8443600953849841,0.7837214534818315,0.7738942373405902,56.45248103141785,,,,,
15,0.012611857264828122,0.9911342292103317,0.0789108027413802,0.900323524880604,0.9266090174609224,0.900323524880604,0.8991980855129547,0.1682975150955744,0.7779277759028013,0.8396073390804861,0.7779277759028013,0.7660429737699584,56.814719915390015,,,,,
16,0.012219680714034157,0.9913984830971927,0.07667028295036053,0.9071021414265906,0.9278564843272306,0.9071021414265906,0.905284865854417,0.16677011151840293,0.7855776802789965,0.8304154112878985,0.7855776802789965,0.7725585024265109,56.96475553512573,,,,,
17,0.011651105685416222,0.9920553256327728,0.08282697229241393,0.8886150053920814,0.9222160571316935,0.8886150053920814,0.8867777879717083,0.16879696730473592,0.7773652829339633,0.8368879577627348,0.7773652829339633,0.7653977202523735,55.9502112865448,,,,,
18,0.010649311641674652,0.9928295746492952,0.076576973205859,0.9095670928978585,0.927876580101465,0.9095670928978585,0.90749360629167,0.16235103567716228,0.7977275284058949,0.8376156930767843,0.7977275284058949,0.7876476369733414,56.35128474235535,,,,,
19,0.01155926226235241,0.9919312825413571,0.07523190206371017,0.9069480819596364,0.9301497296821063,0.9069480819596364,0.9062463375053982,0.16638272580789062,0.7866464169197885,0.8400187388447333,0.7866464169197885,0.7751477668664568,56.55680561065674,,,,,
20,0.010714138301028008,0.9927522770272057,0.07100520435071583,0.9160375905099368,0.9324500111235472,0.9160375905099368,0.9155345604803027,0.15788743267352756,0.8067274159073011,0.8445328784460797,0.8067274159073011,0.7988620214079284,56.40418577194214,,,,,
21,0.010085972925605728,0.9945400445745726,0.06969947526422235,0.9181944230472963,0.9350814645373219,0.9181944230472963,0.917557680953948,0.15752201036938077,0.8027899651254359,0.8436985501282604,0.8027899651254359,0.7941209174442626,56.053417444229126,,,,,
